type,symbol,open,high,low,close,value,dayChange,dayChangePerc,tsInMillis,Time
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43556.9,-39.94999999999709,-0.09163506078993572,1670574953,14:04:22.857812
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43556.9,-39.94999999999709,-0.09163506078993572,1670574953,14:04:23.982713
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43553.05,-43.799999999995634,-0.10046597403251757,1670574956,14:04:26.840519
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.05,-42.799999999995634,-0.09817223033314479,1670574958,14:04:28.215499
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43557.55,-39.299999999995634,-0.09014412738534008,1670574959,14:04:29.293623
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.1,-42.75,-0.09805754314818618,1670574961,14:04:30.481229
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43558.55,-38.299999999995634,-0.0878503836859673,1670574962,14:04:31.581781
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.4,-42.44999999999709,-0.09736942003836765,1670574963,14:04:32.691009
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43553.3,-43.549999999995634,-0.09989253810767439,1670574964,14:04:33.832632
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43552.8,-44.049999999995634,-0.10103940995736076,1670574965,14:04:34.941992
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43553.65,-43.19999999999709,-0.09908972781289725,1670574966,14:04:36.076395
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43555.75,-41.099999999998545,-0.09427286604421775,1670574968,14:04:37.422436
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43553.85,-43,-0.09863097907302937,1670574969,14:04:38.531764
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43555.1,-41.75,-0.09576379944881339,1670574970,14:04:39.625538
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.85,-42,-0.09633723537365659,1670574971,14:04:40.919318
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43555.25,-41.599999999998545,-0.09541973789390414,1670574972,14:04:42.247428
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43556.7,-40.150000000001455,-0.09209380952982028,1670574974,14:04:43.606601
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43556.35,-40.5,-0.09289661982459743,1670574975,14:04:44.950333
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43552.45,-44.400000000001455,-0.10184222025215459,1670574976,14:04:46.355084
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.25,-42.599999999998545,-0.09771348159327692,1670574978,14:04:47.479182
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43557.15,-39.69999999999709,-0.09106162486509253,1670574979,14:04:48.901965
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43559.05,-37.799999999995634,-0.08670351183628092,1670574980,14:04:50.186977
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43560.7,-36.150000000001455,-0.0829188347323292,1670574982,14:04:51.590383
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43559.8,-37.049999999995634,-0.08498320406175133,1670574983,14:04:52.902603
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43559,-37.849999999998545,-0.08681819902125623,1670574984,14:04:54.017336
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43560.5,-36.349999999998545,-0.08337758347219706,1670574986,14:04:55.441542
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43558.7,-38.150000000001455,-0.08750632213107473,1670574987,14:04:56.584808
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43557.45,-39.400000000001455,-0.0903735017552907,1670574988,14:04:57.707518
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43556.75,-40.099999999998545,-0.09197912234484497,1670574989,14:04:58.828809
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43558.6,-38.25,-0.08773569650100868,1670574990,14:05:00.255775
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43559.8,-37.049999999995634,-0.08498320406175133,1670574992,14:05:01.552761
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43559.55,-37.299999999995634,-0.08555663998659452,1670574993,14:05:02.867583
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43557.8,-39.049999999995634,-0.08957069146049688,1670574994,14:05:03.980194
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43558.25,-38.599999999998545,-0.08853850679578582,1670574995,14:05:05.095778
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43558.1,-38.75,-0.08888256835069507,1670574997,14:05:06.456891
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43557.05,-39.799999999995634,-0.09129099923502647,1670574998,14:05:07.819524
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43555.1,-41.75,-0.09576379944881339,1670574999,14:05:09.199304
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43555.8,-41.049999999995634,-0.09415817885924244,1670575000,14:05:10.308135
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43556.6,-40.25,-0.09232318389975423,1670575002,14:05:11.897380
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43555.2,-41.650000000001455,-0.09553442507887946,1670575003,14:05:13.022471
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43557.5,-39.349999999998545,-0.0902588145703154,1670575004,14:05:14.256686
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43552.75,-44.099999999998545,-0.10115409714233609,1670575006,14:05:15.506710
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.25,-42.599999999998545,-0.09771348159327692,1670575007,14:05:16.912944
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.55,-42.299999999995634,-0.0970253584834584,1670575008,14:05:18.223949
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43557,-39.849999999998545,-0.09140568642000177,1670575010,14:05:19.598079
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43556.35,-40.5,-0.09289661982459743,1670575011,14:05:20.701434
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.7,-42.150000000001455,-0.09668129692856584,1670575012,14:05:22.020950
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43556.45,-40.400000000001455,-0.09266724545466348,1670575013,14:05:23.118962
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43558.55,-38.299999999995634,-0.0878503836859673,1670575015,14:05:25.058534
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43557.95,-38.900000000001455,-0.08922662990560433,1670575016,14:05:26.152257
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43558.4,-38.44999999999709,-0.08819444524087655,1670575018,14:05:27.528273
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43557.5,-39.349999999998545,-0.0902588145703154,1670575019,14:05:29.473974
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43558.5,-38.349999999998545,-0.08796507087094262,1670575021,14:05:30.603572
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43559.8,-37.049999999995634,-0.08498320406175133,1670575022,14:05:31.912653
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43557.15,-39.69999999999709,-0.09106162486509253,1670575023,14:05:33.197423
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43548.65,-48.19999999999709,-0.11055844630976112,1670575025,14:05:34.637631
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43551.35,-45.5,-0.1043653383214613,1670575026,14:05:35.751169
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554,-42.849999999998545,-0.0982869175181201,1670575027,14:05:36.863887
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.15,-42.69999999999709,-0.09794285596321085,1670575028,14:05:37.984324
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.6,-42.25,-0.09691067129849978,1670575029,14:05:39.108742
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43553.05,-43.799999999995634,-0.10046597403251757,1670575030,14:05:40.204679
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43553.45,-43.400000000001455,-0.0995484765527818,1670575032,14:05:44.283356
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43550.85,-46,-0.10551221017114769,1670575036,14:05:45.681158
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43554.15,-42.69999999999709,-0.09794285596321085,1670575037,14:05:46.809759
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43552.6,-44.25,-0.10149815869724534,1670575038,14:05:48.241652
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43547.55,-49.299999999995634,-0.11308156437906784,1670575040,14:05:49.557935
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43546.35,-50.5,-0.11583405681832519,1670575041,14:05:50.966817
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43545.15,-51.69999999999709,-0.11858654925756583,1670575042,14:05:52.095961
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43545.45,-51.400000000001455,-0.11789842614776402,1670575043,14:05:53.193302
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43545.95,-50.900000000001455,-0.11675155429807763,1670575044,14:05:54.290979
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43546.55,-50.299999999995634,-0.11537530807844061,1670575046,14:05:55.607879
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43548.1,-48.75,-0.11182000534442282,1670575047,14:05:56.989104
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43546,-50.849999999998545,-0.11663686711310232,1670575048,14:05:58.086995
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43541.5,-55.349999999998545,-0.1269587137602798,1670575050,14:06:00.680671
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43460.6,43596.85,43540.75,-56.099999999998545,-0.1286790215348094,1670575052,14:06:02.081419
