type,symbol,open,high,low,close,value,dayChange,dayChangePerc,tsInMillis,Time
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43446.35,-187.09999999999854,-0.42879946463091634,1670816888,09:16:35.717586
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43444.15,-189.29999999999563,-0.43384146795634,1670816889,09:16:36.842585
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43445.1,-188.34999999999854,-0.43166423924763814,1670816890,09:16:38.014462
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43441.4,-192.04999999999563,-0.44014397211312795,1670816891,09:16:39.123833
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43441.3,-192.14999999999418,-0.4403731540824624,1670816892,09:16:40.280050
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43439.95,-193.5,-0.4434671106685353,1670816894,09:16:41.436251
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43437.1,-196.34999999999854,-0.44999879679465765,1670816895,09:16:42.561294
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43429.45,-204,-0.4675312174489984,1670816896,09:16:43.670632
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43429.75,-203.6999999999971,-0.4668436715409786,1670816897,09:16:44.795709
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43429.15,-204.29999999999563,-0.4682187633570017,1670816898,09:16:45.951964
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43426.95,-206.5,-0.4732607666824421,1670816899,09:16:47.092592
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43427.45,-206,-0.4721148568357533,1670816900,09:16:48.248834
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43433.4,-200.04999999999563,-0.4584785296601475,1670816902,09:16:49.358211
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43428.25,-205.1999999999971,-0.47028140108104466,1670816903,09:16:50.514463
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43426.25,-207.1999999999971,-0.4748650404677996,1670816904,09:16:51.670709
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43428.05,-205.39999999999418,-0.47073976501971354,1670816905,09:16:52.889468
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43433,-200.4499999999971,-0.4593952575375019,1670816906,09:16:54.299030
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43426.35,-207.09999999999854,-0.4746358584984652,1670816908,09:16:55.548931
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43423.05,-210.39999999999418,-0.48219886348660074,1670816909,09:16:56.720822
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43425.65,-207.79999999999563,-0.47624013228382267,1670816910,09:16:57.814519
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43424.05,-209.39999999999418,-0.4799070437932233,1670816911,09:16:58.939653
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43427,-206.4499999999971,-0.47314617569776646,1670816912,09:17:00.064655
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43432.3,-201.14999999999418,-0.46099953132285937,1670816913,09:17:01.176205
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43422,43633.45,43424.25,-209.1999999999971,-0.47944867985455447,1670816915,09:17:02.348166
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43421.75,43633.45,43423.7,-209.75,-0.4807091806859187,1670816916,09:17:03.473169
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43416.85,43633.45,43423.15,-210.29999999999563,-0.4819696815172664,1670816917,09:17:04.598168
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43416.85,43633.45,43424.8,-208.64999999999418,-0.4781881790231902,1670816918,09:17:05.743684
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43416.85,43633.45,43424.95,-208.5,-0.4778444060691969,1670816919,09:17:06.899931
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43413.45,43633.45,43413.95,-219.5,-0.5030544226963488,1670816920,09:17:08.012749
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43416.5,-216.9499999999971,-0.49721028247822974,1670816921,09:17:09.156902
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43413.25,-220.1999999999971,-0.5046586964817064,1670816922,09:17:10.281905
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43418.55,-214.89999999999418,-0.49251205210679927,1670816924,09:17:11.406766
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43416.25,-217.1999999999971,-0.497783237401574,1670816925,09:17:12.535332
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43414.45,-219,-0.5019085128496601,1670816926,09:17:13.691573
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43418.3,-215.14999999999418,-0.49308500703014363,1670816927,09:17:14.832176
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43415.45,-218,-0.49961669315628265,1670816928,09:17:15.929200
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43418.9,-214.54999999999563,-0.49170991521412044,1670816929,09:17:17.022952
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43421.3,-212.14999999999418,-0.48620954795001126,1670816930,09:17:18.171644
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43417.9,-215.54999999999563,-0.49400173490749794,1670816932,09:17:19.327896
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43413.9,-219.54999999999563,-0.5031690136810077,1670816933,09:17:20.468518
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43417.7,-215.75,-0.49446009884618347,1670816934,09:17:21.562262
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43422.3,-211.14999999999418,-0.4839177282566338,1670816935,09:17:22.678123
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43415.95,-217.5,-0.49847078330959393,1670816936,09:17:23.803192
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43420.95,-212.5,-0.48701168484270674,1670816937,09:17:24.896950
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43422.55,-210.89999999999418,-0.48334477333328946,1670816938,09:17:26.006325
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43422.6,-210.84999999999854,-0.4832301823486306,1670816939,09:17:27.146849
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43421.85,-211.59999999999854,-0.4849490471186637,1670816940,09:17:28.256318
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43423.55,-209.89999999999418,-0.4810529536399121,1670816942,09:17:29.412566
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43421.2,-212.25,-0.4864387299193623,1670816943,09:17:30.506317
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43420.3,-213.14999999999418,-0.4885013676433887,1670816944,09:17:31.615691
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43426.3,-207.14999999999418,-0.47475044948312406,1670816945,09:17:32.756319
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43428.3,-205.14999999999418,-0.4701668100963691,1670816946,09:17:33.943995
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43431.45,-202,-0.46294757806224357,1670816947,09:17:35.069083
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43435.2,-198.25,-0.4543532542120782,1670816948,09:17:36.194083
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43435.55,-197.89999999999418,-0.45355111731938275,1670816950,09:17:37.350327
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43437.1,-196.34999999999854,-0.44999879679465765,1670816951,09:17:38.506587
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43441.65,-191.79999999999563,-0.4395710171897836,1670816952,09:17:39.600328
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43441.85,-191.59999999999854,-0.4391126532511148,1670816953,09:17:40.725330
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43441.25,-192.1999999999971,-0.44048774506713795,1670816954,09:17:41.850248
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43444.25,-189.1999999999971,-0.4336122859870056,1670816955,09:17:42.975340
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43442.05,-191.39999999999418,-0.43865428931242934,1670816956,09:17:44.115952
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43444.85,-188.59999999999854,-0.4322371941709825,1670816957,09:17:45.256527
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43441.2,-192.25,-0.4406023360518135,1670816959,09:17:46.397182
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43440.35,-193.09999999999854,-0.44255038279118103,1670816960,09:17:47.506579
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43438.1,-195.34999999999854,-0.44770697710128027,1670816961,09:17:48.631498
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43438.3,-195.14999999999418,-0.44724861316259473,1670816962,09:17:49.740866
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43441.1,-192.34999999999854,-0.4408315180211479,1670816963,09:17:50.897458
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43440.7,-192.75,-0.4417482458985022,1670816964,09:17:52.041991
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43439.55,-193.89999999999418,-0.44438383854587293,1670816965,09:17:53.182709
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43443.85,-189.59999999999854,-0.43452901386435994,1670816966,09:17:54.307623
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43442.85,-190.59999999999854,-0.4368208335577373,1670816968,09:17:55.401368
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43443.35,-190.09999999999854,-0.43567492371104866,1670816969,09:17:56.541991
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43450.3,-183.14999999999418,-0.4197467768420654,1670816970,09:17:57.667086
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43453.35,-180.09999999999854,-0.4127567267772742,1670816971,09:17:58.807575
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43451.95,-181.5,-0.41596527434800595,1670816972,09:17:59.932712
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43453,-180.4499999999971,-0.413558863669953,1670816973,09:18:01.026332
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43456.7,-176.75,-0.4050791308044631,1670816974,09:18:02.151485
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43459.25,-174.1999999999971,-0.399234990586344,1670816975,09:18:03.307616
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43458.3,-175.14999999999418,-0.4014122192950459,1670816977,09:18:04.448240
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43462,-171.4499999999971,-0.392932486429556,1670816978,09:18:05.588965
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43465.2,-168.25,-0.3855986634107549,1670816979,09:18:06.729508
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43463.5,-169.9499999999971,-0.3894947568894898,1670816980,09:18:07.838969
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43467.05,-166.39999999999418,-0.38135879697799324,1670816981,09:18:08.963962
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43465.6,-167.84999999999854,-0.3846819355334005,1670816982,09:18:10.104498
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43466,-167.4499999999971,-0.3837652076560462,1670816983,09:18:11.198337
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43467.2,-166.25,-0.381015024024,1670816985,09:18:12.363357
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43475.55,-157.89999999999418,-0.36187832958428495,1670816986,09:18:13.482338
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43473,-160.4499999999971,-0.3677224698024041,1670816987,09:18:14.591791
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43471.2,-162.25,-0.3718477452504902,1670816988,09:18:15.716791
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43471.6,-161.84999999999854,-0.3709310173731359,1670816989,09:18:16.888573
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43472.6,-160.84999999999854,-0.36863919767975845,1670816990,09:18:17.985737
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43467.5,-165.9499999999971,-0.38032747811598006,1670816991,09:18:19.095107
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43471.05,-162.39999999999418,-0.3721915182044835,1670816992,09:18:20.204477
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43475.7,-157.75,-0.36153455663029166,1670816994,09:18:21.345102
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43470.25,-163.1999999999971,-0.3740249739591921,1670816995,09:18:22.454391
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43472.55,-160.89999999999418,-0.36875378866441727,1670816996,09:18:23.548231
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43471.7,-161.75,-0.37070183540380147,1670816997,09:18:24.688854
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43466.2,-167.25,-0.3833068437173774,1670816998,09:18:25.798230
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43471.75,-161.6999999999971,-0.37058724441912594,1670816999,09:18:26.907605
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43472.75,-160.6999999999971,-0.3682954247257485,1670817000,09:18:28.032614
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43469.9,-163.54999999999563,-0.3748271108518708,1670817001,09:18:29.204480
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43476.1,-157.34999999999854,-0.3606178287529374,1670817003,09:18:30.345110
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43479.05,-154.39999999999418,-0.3538569606574639,1670817004,09:18:31.477099
LIVE_INDEX,BANKNIFTY,43455.85,43550.5,43411.2,43633.45,43477.65,-155.79999999999563,-0.35706550822819566,1670817005,09:18:32.586514
