type,symbol,open,high,low,close,value,dayChange,dayChangePerc,tsInMillis,Time
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43862.85,229.40000000000146,0.5257434376607888,1670904557,09:37:44.826066
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43862.1,228.65000000000146,0.5240245728907558,1670904559,09:37:45.966682
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43864.15,230.70000000000437,0.5287228032621861,1670904560,09:37:47.091719
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43863.35,229.90000000000146,0.5268893475074776,1670904561,09:37:48.232301
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43864.15,230.70000000000437,0.5287228032621861,1670904562,09:37:49.383161
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43862.25,228.8000000000029,0.5243683458447658,1670904563,09:37:50.492506
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43861.2,227.75,0.5219619351667127,1670904564,09:37:51.655447
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43862.95,229.5,0.5259726196301232,1670904565,09:37:52.749250
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43863.4,229.95000000000437,0.5270039384921531,1670904566,09:37:53.874384
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43865.95,232.5,0.5328480787102556,1670904568,09:37:55.014982
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43865,231.5500000000029,0.5306708500015537,1670904569,09:37:56.139872
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43859.9,226.45000000000437,0.5189825695653321,1670904570,09:37:57.233733
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43864.75,231.3000000000029,0.5300978950782094,1670904571,09:37:58.327371
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43865.25,231.8000000000029,0.5312438049248981,1670904572,09:37:59.436824
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43861.7,228.25,0.5231078450134015,1670904573,09:38:00.577509
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43861.75,228.3000000000029,0.5232224359980769,1670904574,09:38:01.671230
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43862.5,229.0500000000029,0.5249413007681101,1670904575,09:38:02.796434
LIVE_INDEX,BANKNIFTY,43793.7,43889.25,43767.75,43633.45,43864.3,230.85000000000582,0.5290665762161961,1670904576,09:38:03.937053
