type,symbol,open,high,low,close,value,dayChange,dayChangePerc,tsInMillis,Time
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43500.3,-96.54999999999563,-0.22146095417443148,1670578169,14:57:58.933946
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43500.25,-96.59999999999854,-0.2215756413594068,1670578171,14:58:00.858050
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43496.8,-100.04999999999563,-0.22948905712223625,1670578172,14:58:01.962667
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43495,-101.84999999999854,-0.2336177957811139,1670578174,14:58:04.665094
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43495.8,-101.04999999999563,-0.231782800821609,1670578176,14:58:05.778748
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43496.5,-100.34999999999854,-0.2301771802320547,1670578177,14:58:07.153094
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43494.5,-102.34999999999854,-0.23476466763080028,1670578178,14:58:08.261191
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43493.85,-103,-0.2362556010353959,1670578180,14:58:09.639853
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43488.2,-108.65000000000146,-0.24921525293685542,1670578181,14:58:11.804296
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43492.2,-104.65000000000146,-0.24004027813936432,1670578183,14:58:12.944157
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43488.6,-108.25,-0.248297755457103,1670578185,14:58:14.879055
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43491.75,-105.09999999999854,-0.24107246280407538,1670578186,14:58:16.182817
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43492.7,-104.15000000000146,-0.23889340628967795,1670578187,14:58:17.288235
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43493.55,-103.29999999999563,-0.2369437241451977,1670578189,14:58:19.467665
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43487.05,-109.79999999999563,-0.25185305819112075,1670578191,14:58:20.869002
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43488,-108.84999999999854,-0.24967400167672332,1670578192,14:58:22.030883
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43490.55,-106.29999999999563,-0.24382495524331607,1670578194,14:58:23.447077
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43489.95,-106.90000000000146,-0.24520120146295307,1670578195,14:58:25.387694
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43491.9,-104.94999999999709,-0.24072840124916614,1670578197,14:58:26.488226
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43491.5,-105.34999999999854,-0.2416458987289186,1670578198,14:58:27.617129
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43490.65,-106.19999999999709,-0.24359558087338212,1670578199,14:58:28.714513
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43489.45,-107.40000000000146,-0.24634807331263947,1670578200,14:58:29.813100
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43493.45,-103.40000000000146,-0.23717309851514837,1670578201,14:58:32.238927
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43503.3,-93.54999999999563,-0.21457972307631318,1670578204,14:58:33.641774
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43505.2,-91.65000000000146,-0.21022161004751824,1670578205,14:58:34.936745
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43510.85,-86,-0.19726195814605874,1670578206,14:58:36.245139
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43510.45,-86.40000000000146,-0.19817945562581119,1670578208,14:58:37.517317
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43510.55,-86.29999999999563,-0.19795008125586053,1670578209,14:58:38.868256
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43513.4,-83.44999999999709,-0.19141291171265148,1670578210,14:58:39.989082
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43514.45,-82.40000000000146,-0.18900448082832005,1670578211,14:58:41.340705
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43522,-74.84999999999854,-0.17168671589804893,1670578213,14:58:42.723614
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43521.45,-75.40000000000146,-0.17294827493271062,1670578214,14:58:43.852347
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43521.35,-75.5,-0.1731776493026446,1670578215,14:58:45.198639
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43533.45,-63.400000000001455,-0.14542335054023733,1670578217,14:58:46.531712
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43535.85,-61,-0.13991836566173932,1670578218,14:58:49.293431
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43535.2,-61.650000000001455,-0.14140929906633498,1670578221,14:58:51.039718
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43534.35,-62.5,-0.1433589812107985,1670578222,14:58:52.211970
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43532.65,-64.19999999999709,-0.14725834549972552,1670578224,14:58:53.593207
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43530.45,-66.40000000000146,-0.15230458163835564,1670578225,14:58:55.547244
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43532.8,-64.04999999999563,-0.1469142839448163,1670578227,14:58:57.109402
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43531.65,-65.19999999999709,-0.14955208919909832,1670578229,14:58:58.855027
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43530.5,-66.34999999999854,-0.15218989445338035,1670578230,14:58:59.952159
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43531.95,-64.90000000000146,-0.14886396608929647,1670578231,14:59:01.190452
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43532.8,-64.04999999999563,-0.1469142839448163,1670578232,14:59:02.293969
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43532.4,-64.44999999999709,-0.1478317814245687,1670578234,14:59:03.584846
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43534.9,-61.94999999999709,-0.1420974221761368,1670578235,14:59:04.991685
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43545.7,-51.150000000001455,-0.11732499022292081,1670578237,14:59:06.402267
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43548,-48.849999999998545,-0.11204937971435677,1670578238,14:59:08.805258
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43544.15,-52.69999999999709,-0.1208802929569386,1670578242,14:59:12.481252
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43544.25,-52.599999999998545,-0.12065091858700468,1670578244,14:59:14.685058
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43545.15,-51.69999999999709,-0.11858654925756583,1670578246,14:59:15.846064
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43546,-50.849999999998545,-0.11663686711310232,1670578247,14:59:17.245014
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43545.25,-51.599999999998545,-0.11835717488763191,1670578249,14:59:18.385607
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43546,-50.849999999998545,-0.11663686711310232,1670578250,14:59:19.723041
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43546.55,-50.299999999995634,-0.11537530807844061,1670578251,14:59:21.037745
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43546.4,-50.44999999999709,-0.11571936963334986,1670578253,14:59:22.847027
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43547.55,-49.299999999995634,-0.11308156437906784,1670578254,14:59:23.972316
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43545.05,-51.799999999995634,-0.11881592362749976,1670578255,14:59:25.347622
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43549.9,-46.94999999999709,-0.10769126668554514,1670578257,14:59:28.009644
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43549.3,-47.549999999995634,-0.10906751290516548,1670578259,14:59:29.409220
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43551.05,-45.799999999995634,-0.10505346143126312,1670578261,14:59:31.327796
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43554.45,-42.400000000001455,-0.09725473285340903,1670578263,14:59:32.488850
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43556.05,-40.799999999995634,-0.09358474293439924,1670578264,14:59:33.892473
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43554.35,-42.5,-0.09748410722334298,1670578265,14:59:35.180128
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43556.6,-40.25,-0.09232318389975423,1670578267,14:59:36.552851
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43556.1,-40.75,-0.09347005574944062,1670578268,14:59:37.873496
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43557.05,-39.799999999995634,-0.09129099923502647,1670578269,14:59:38.990691
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43560.35,-36.5,-0.08372164502710631,1670578270,14:59:40.135695
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43562.65,-34.19999999999709,-0.07844603451854226,1670578272,14:59:41.538137
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43564.55,-32.299999999995634,-0.07408792148973065,1670578273,14:59:42.983043
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43562.1,-34.75,-0.07970759355320396,1670578274,14:59:44.247987
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43548.6,-48.25,-0.11067313349473644,1670578276,14:59:45.642287
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43552.8,-44.049999999995634,-0.10103940995736076,1670578277,14:59:46.947551
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43552.75,-44.099999999998545,-0.10115409714233609,1670578278,14:59:48.364847
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43550.9,-45.94999999999709,-0.10539752298617239,1670578280,14:59:49.740788
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43544.95,-51.900000000001455,-0.11904529799745042,1670578281,14:59:51.140112
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43552,-44.849999999998545,-0.10287440491686566,1670578282,14:59:52.260465
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43552.1,-44.75,-0.1026450305469317,1670578284,14:59:53.600797
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43551.3,-45.549999999995634,-0.10448002550641991,1670578285,14:59:54.893505
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43547.55,-49.299999999995634,-0.11308156437906784,1670578286,14:59:56.043075
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43549.9,-46.94999999999709,-0.10769126668554514,1670578287,14:59:57.329075
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43552.2,-44.650000000001455,-0.10241565617699777,1670578289,14:59:58.450833
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43552.1,-44.75,-0.1026450305469317,1670578290,14:59:59.866084
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43550.8,-46.049999999995634,-0.10562689735610631,1670578291,15:00:01.234489
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43552.75,-44.099999999998545,-0.10115409714233609,1670578293,15:00:02.348683
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43553.15,-43.69999999999709,-0.10023659966258364,1670578294,15:00:03.702561
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43548.55,-48.299999999995634,-0.11078782067969505,1670578295,15:00:04.844042
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43550.6,-46.25,-0.10608564609599089,1670578296,15:00:05.986931
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43549.7,-47.150000000001455,-0.10815001542542972,1670578298,15:00:07.679592
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43548.8,-48.049999999995634,-0.11021438475485186,1670578299,15:00:09.056978
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43548,-48.849999999998545,-0.11204937971435677,1670578300,15:00:10.267616
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43550.45,-46.400000000001455,-0.10642970765090015,1670578302,15:00:11.661714
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43550,-46.849999999998545,-0.10746189231561122,1670578303,15:00:13.032762
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43549.8,-47.049999999995634,-0.1079206410554791,1670578304,15:00:14.310954
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43547.85,-49,-0.11239344126926602,1670578306,15:00:15.701844
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43550.1,-46.75,-0.10723251794567726,1670578307,15:00:16.964166
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43547.7,-49.150000000001455,-0.11273750282417529,1670578308,15:00:18.087491
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43549.35,-47.5,-0.10895282572020684,1670578310,15:00:19.392581
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43551.5,-45.349999999998545,-0.10402127676655205,1670578311,15:00:20.797118
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43551.5,-45.349999999998545,-0.10402127676655205,1670578311,15:00:22.174993
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43556.8,-40.049999999995634,-0.09186443515986965,1670578314,15:00:24.127099
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43554.15,-42.69999999999709,-0.09794285596321085,1670578315,15:00:25.762498
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43557.05,-39.799999999995634,-0.09129099923502647,1670578317,15:00:27.074211
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43557.15,-39.69999999999709,-0.09106162486509253,1670578318,15:00:28.208060
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43558.55,-38.299999999995634,-0.0878503836859673,1670578320,15:00:29.598610
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43554.65,-42.19999999999709,-0.09679598411352447,1670578321,15:00:32.291353
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43556.3,-40.549999999995634,-0.09301130700955605,1670578324,15:00:33.385114
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43556.55,-40.299999999995634,-0.09243787108471285,1670578325,15:00:35.820277
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43561,-35.849999999998545,-0.08223071162251068,1670578327,15:00:37.246308
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43557.4,-39.44999999999709,-0.09048818894024933,1670578329,15:00:38.652468
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43559.35,-37.5,-0.0860153887264791,1670578330,15:00:40.027597
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43562.6,-34.25,-0.07856072170351758,1670578332,15:00:41.824394
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43572.05,-24.799999999995634,-0.056884843744434824,1670578333,15:00:42.923443
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43570.6,-26.25,-0.06021077210853537,1670578334,15:00:44.329814
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43570.8,-26.049999999995634,-0.0597520233686508,1670578336,15:00:45.689093
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43570,-26.849999999998545,-0.0615870183281557,1670578337,15:00:46.817662
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43571.65,-25.19999999999709,-0.05780234122418728,1670578338,15:00:48.302281
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43574.6,-22.25,-0.05103579731104426,1670578340,15:00:49.726631
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43570.4,-26.44999999999709,-0.06066952084840324,1670578341,15:00:51.101609
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43571.35,-25.5,-0.05849046433400579,1670578343,15:00:52.536047
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43574.4,-22.44999999999709,-0.051494546050912145,1670578344,15:00:53.664204
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43571.65,-25.19999999999709,-0.05780234122418728,1670578345,15:00:55.008068
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43568.6,-28.25,-0.06479825950728091,1670578346,15:00:56.290357
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43568.75,-28.099999999998545,-0.06445419795237167,1670578348,15:00:57.399840
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43569.05,-27.799999999995634,-0.06376607484255316,1670578349,15:00:58.556065
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43570,-26.849999999998545,-0.0615870183281557,1670578350,15:00:59.696534
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43568.2,-28.650000000001455,-0.06571575698703337,1670578351,15:01:00.815524
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43571.75,-25.099999999998545,-0.05757296685425334,1670578352,15:01:01.940408
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43570.25,-26.599999999998545,-0.0610135824033125,1670578353,15:01:03.346739
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43570.5,-26.349999999998545,-0.0604401464784693,1670578355,15:01:05.443206
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43566.75,-30.099999999998545,-0.06904168535111721,1670578357,15:01:06.552653
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43565.8,-31.049999999995634,-0.07122074186551468,1670578358,15:01:08.468493
LIVE_INDEX,BANKNIFTY,43765.3,43853.4,43361.7,43596.85,43565.05,-31.799999999995634,-0.07294104964004426,1670578360,15:01:09.859007
